cest;cest_normalizado;descricao;segmento;status;vigencia_inicio;vigencia_fim;authority_source_id;ingestion_source_id;snapshot_gerado_em
17.046.01;1704601;Misturas e preparações para bolos, em embalagem igual a 5 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.02;1704602;Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.03;1704603;Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.04;1704604;Misturas e preparações para bolos, em embalagem superior a 50;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.05;1704605;Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.06;1704606;Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.07;1704607;Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.08;1704608;Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.09;1704609;Misturas e preparações para pães com menos de 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.10;1704610;Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem inferior a 5 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.11;1704611;Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem igual a 5 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.12;1704612;Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.13;1704613;Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.14;1704614;Misturas e preparações para pães com, no mínimo, 80% de farinha de trigo na sua composição final, em embalagem superior a 50 Kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.15;1704615;Misturas e pastas para a preparação de produtos de padaria, pastelaria e da indústria de bolachas e biscoitos, da posição 19.05, exceto os previstos nos CEST 17.046.00 a 17.046.14 e 17.046.16.;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.046.16;1704616;Misturas e preparações com, no mínimo, 80% de farinha de trigo na sua composição final, exceto as descritas nos CEST 17.046.10 a 17.046.15.;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.047.00;1704700;Massas alimentícias tipo instantânea, exceto as descritas no CEST 17047.01.;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.047.01;1704701;Massas alimentícias tipo instantânea, derivadas de farinha de trigo.;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.048.00;1704800;Massas alimentícias, cozidas ou recheadas (de carne ou de outras substâncias) ou preparadas de outro modo, exceto as descritas nos CEST 17.047.00, 17.048.01, e 17.048.02;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.048.01;1704801;Cuscuz;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.048.02;1704802;Massas alimentícias recheadas (mesmo cozidas ou preparadas de outro modo);17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.00;1704900;Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, não derivadas do trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.01;1704901;Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, não derivadas do trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.02;1704902;Massas alimentícias do tipo grano duro, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.03;1704903;Outras massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos, derivadas de farinha de trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.04;1704904;Outras massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos, derivadas do trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.05;1704905;Outras massas alimentícias do tipo grano duro, não cozidas, nem recheadas, nem preparadas de outro modo, que não contenham ovos;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.06;1704906;Massas alimentícias do tipo comum, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos, derivadas de farinha de trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.049.07;1704907;Massas alimentícias do tipo sêmola, não cozidas, nem recheadas, nem preparadas de outro modo, que contenham ovos, derivadas do trigo;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.050.00;1705000;Pães industrializados, inclusive de especiarias, exceto panetones e bolo de forma;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.051.00;1705100;Bolo de forma, inclusive de especiarias;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.052.00;1705200;Panetones;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.053.00;1705300;Biscoitos e bolachas derivados de farinha de trigo - (exceto dos tipos cream cracker, água e sal, maisena, maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial);17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.053.01;1705301;Biscoitos e bolachas derivados de farinha de trigo dos tipos maisena e maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.053.02;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.053.02;1705302;Biscoitos e bolachas derivados de farinha de trigo dos tipos cream cracker e água e sal de consumo popular;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.054.00;1705400;Biscoitos e bolachas não derivados de farinha de trigo - (exceto dos tipos cream cracker, água e sal, maisena e maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial);17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.054.01;1705401;Biscoitos e bolachas não derivados de farinha de trigo dos tipos maisena e maria e outros de consumo popular que não sejam adicionados de cacau, nem recheados, cobertos ou amanteigados, independentemente de sua denominação comercial, exceto o CEST 17.054.02;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.054.02;1705402;Biscoitos e bolachas não derivados de farinha de trigo dos tipos cream cracker e água e sal de consumo popular;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.056.00;1705600;Biscoitos e bolachas derivados de farinha de trigo dos tipos cream cracker e água e sal;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.056.01;1705601;Biscoitos e bolachas não derivados de farinha de trigo dos tipos cream cracker e água e sal;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.056.02;1705602;Outras bolachas, exceto casquinhas para sorvete e os biscoitos e bolachas relacionados nos CEST 17.056.00 e 17.056.01;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.057.00;1705700;Waffles e wafers - sem cobertura;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.058.00;1705800;Waffles e wafers - com cobertura;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.059.00;1705900;Torradas, pão torrado e produtos semelhantes torrados;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.060.00;1706000;Outros pães de forma;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.062.00;1706200;Outros pães, exceto o classificado no CEST 17.062.03;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.062.01;1706201;Outros bolos industrializados e produtos de panificação não especificados anteriormente, incluindo as pizzas - exceto os classificados nos CEST 17.062.02 e 17.062.03;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.062.02;1706202;Casquinhas para sorvete;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.062.03;1706203;Pão francês até 200g;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.063.00;1706300;Pão denominado knackebrot;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.064.00;1706400;Demais pães industrializados;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.065.00;1706500;Óleo de soja refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.066.00;1706600;Óleo de amendoim refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.067.00;1706700;Azeites de oliva, em recipientes com capacidade inferior a 2 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 20 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.067.01;1706701;Azeites de oliva, em recipientes com capacidade igual ou superior a 2 litros e inferior ou igual a 5 litros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.067.02;1706702;Azeites de oliva, em recipientes com capacidade superior a 5 litros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.068.00;1706800;Outros óleos e respectivas frações, obtidos exclusivamente a partir de azeitonas, mesmo refinados, mas não quimicamente modificados, e misturas desses óleos ou frações com óleos ou frações da posição 15.09, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.069.00;1706900;Óleo de girassol em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.069.01;1706901;Óleo de algodão refinado em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.070.00;1707000;Óleo de canola, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.071.00;1707100;Óleo de linhaça refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.072.00;1707200;Óleo de milho refinado, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.073.00;1707300;Outros óleos refinados, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.074.00;1707400;Misturas de óleos refinados, para consumo humano, em recipientes com capacidade inferior ou igual a 5 litros, exceto as embalagens individuais de conteúdo inferior ou igual a 15 mililitros;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.075.00;1707500;Outros óleos vegetais comestíveis não especificados anteriormente;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.076.00;1707600;Enchidos (embutidos) e produtos semelhantes, de carne, miudezas ou sangue - exceto salsicha, linguiça e mortadela;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.077.00;1707700;Salsicha e linguiça, exceto as descritas nos CEST 17.077.01;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.077.01;1707701;Salsicha em lata;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.078.00;1707800;Mortadela;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.00;1707900;Outras preparações e conservas de carne, miudezas ou de sangue, exceto as descritas nos CEST 17.079.01, 17.079.02, 17.079.03, 17.079.04, 17.079.05, 17.079.06, 17.079.07 e 17.079.08;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.01;1707901;Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de peruas e de perus, exceto as descritas no CEST 17.079.08;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.02;1707902;Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, não cozidas, exceto as descritas no CEST 17.079.08;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.03;1707903;Outras preparações e conservas de carne, de miudezas ou de sangue, de aves da posição 01.05: de galos e de galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, cozidas, exceto as descritas no CEST 17.079.08;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.04;1707904;Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: pernas e respectivos pedaços;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.05;1707905;Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie suína: outras, incluindo as misturas, exceto os descritos no CEST 17.079.07;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.06;1707906;Outras preparações e conservas de carne, de miudezas ou de sangue, da espécie bovina;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.07;1707907;Apresuntado;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.079.08;1707908;Carnes de aves inteiras e com peso unitário superior a 3 kg, temperadas;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.080.00;1708000;Preparações e conservas de peixes - caviar e seus sucedâneos preparados a partir de ovas de peixe - exceto os descritos nos CEST 17.080.01 e 17.081.00;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.080.01;1708001;Outras preparações e conservas de atuns;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.081.00;1708100;Sardinha em conserva;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.082.00;1708200;Crustáceos, moluscos e outros invertebrados aquáticos, preparados ou em conservas;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.083.00;1708300;Carne de gado bovino, ovino e bufalino e produtos comestíveis resultantes da matança desse gado submetidos à salga, secagem ou desidratação, exceto os descritos no CEST 17.083.01;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.083.01;1708301;Charque e jerkedbeef;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.084.00;1708400;Carne de gado bovino, ovino e bufalino e demais produtos comestíveis resultantes da matança desse gado frescos, refrigerados ou congelados;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.085.00;1708500;Carnes de animais das espécies caprina, frescas, refrigeradas ou congeladas;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.086.00;1708600;Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados ou salmourados resultantes do abate de caprinos;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.087.00;1708700;Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves, exceto os descritos no CEST 17.087.02;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.087.01;1708701;Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.087.02;1708702;Carnes de aves inteiras e com peso unitário superior a 3 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.088.00;1708800;Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo inferior ou igual a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.088.01;1708801;Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo superior a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.089.00;1708900;Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.089.01;1708901;Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.090.00;1709000;Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.090.01;1709001;Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo superior a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.091.00;1709100;Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo inferior ou igual a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
17.091.01;1709101;Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo superior a 1 kg;17. Produtos alimentícios;VIGENTE_SNAPSHOT;;;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-31T11:34:07.624Z
