cest;cest_normalizado;ncm_sh;authority_source_id;ingestion_source_id;snapshot_gerado_em
11.005.00;1100500;3402.50.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.006.00;1100600;3402.50.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.007.00;1100700;3402;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.008.00;1100800;3809.91.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.009.00;1100900;3924.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.009.00;1100900;3924.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.009.00;1100900;6805.30.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.009.00;1100900;6805.30.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.010.00;1101000;2207;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.010.00;1101000;2208.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.011.00;1101100;7323.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
11.012.00;1101200;3923.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.001.00;1200100;8504;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.002.00;1200200;8516;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.003.00;1200300;8535;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.004.00;1200400;8536;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.005.00;1200500;8538;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.006.00;1200600;7413.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.007.00;1200700;7605;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.007.00;1200700;7614;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.007.00;1200700;8544;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.008.00;1200800;8546;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
12.009.00;1200900;8547;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.00;1300100;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.00;1300100;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.01;1300101;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.01;1300101;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.02;1300102;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.001.02;1300102;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.00;1300200;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.00;1300200;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.01;1300201;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.01;1300201;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.02;1300202;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.002.02;1300202;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.00;1300300;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.00;1300300;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.01;1300301;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.01;1300301;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.02;1300302;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.003.02;1300302;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.00;1300400;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.00;1300400;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.01;1300401;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.01;1300401;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.02;1300402;3003;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.004.02;1300402;3004;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.00;1300500;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.01;1300501;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.02;1300502;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.03;1300503;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.04;1300504;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.005.05;1300505;3006.60.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.006.00;1300600;2936;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.007.00;1300700;3006.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.007.01;1300701;3006.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.008.00;1300800;3002;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.008.01;1300801;3002;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.009.00;1300900;3002;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.009.01;1300901;3002;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.010.00;1301000;3005.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.010.01;1301001;3005.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.011.00;1301100;3005;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.012.00;1301200;4015.12.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.012.00;1301200;4015.19.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.013.00;1301300;4014.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.014.00;1301400;9018.31;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.015.00;1301500;9018.32.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.016.00;1301600;3926.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
13.016.00;1301600;9018.90.99;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.001.00;1400100;7013;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.002.00;1400200;7013.37.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.003.00;1400300;7013.42.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.004.00;1400400;3919;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.004.00;1400400;3920;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.004.00;1400400;3921;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.005.00;1400500;3924;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.006.00;1400600;3924.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.006.01;1400601;3924.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.007.00;1400700;6911.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.008.00;1400800;6911.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.009.00;1400900;6912.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.010.00;1401000;6912.00.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.011.00;1401100;4823.20.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.012.00;1401200;4823.6;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
14.013.00;1401300;4813.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.001.00;1600100;4011.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.002.00;1600200;4011;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.003.00;1600300;4011.40.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.004.00;1600400;4011;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.005.00;1600500;4011.50.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.006.00;1600600;4012.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.007.00;1600700;4012.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.007.01;1600701;4012.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.008.00;1600800;4013;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
16.009.00;1600900;4013.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.001.00;1700100;1704.90.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.001.02;1700102;1704.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.001.03;1700103;1704.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.002.01;1700201;1806.31.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.002.01;1700201;1806.31.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.002.02;1700202;1806.31.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.002.03;1700203;1806.31.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.002.03;1700203;1806.31.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.003.00;1700300;1806.32.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.003.01;1700301;1806.32.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.004.00;1700400;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.004.01;1700401;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.005.00;1700500;1704.90.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.005.01;1700501;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.006.00;1700600;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.006.01;1700601;1806.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.006.02;1700602;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.007.00;1700700;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.008.00;1700800;1704.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.009.00;1700900;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.010.00;1701000;2009;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.011.00;1701100;2009.8;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.011.00;1701100;2009.89.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.012.00;1701200;0402.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.012.00;1701200;0402.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.012.00;1701200;0402.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.013.00;1701300;1901.10.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.014.00;1701400;1901.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.015.00;1701500;1901.10.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.015.00;1701500;1901.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.016.00;1701600;0401.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.016.00;1701600;0401.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.016.01;1701601;0401.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.016.01;1701601;0401.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.017.00;1701700;0401.40.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.017.00;1701700;0401.50.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.017.01;1701701;0401.40.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.017.01;1701701;0401.50.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.018.00;1701800;0401.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.018.00;1701800;0401.20.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.018.01;1701801;0401.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.018.01;1701801;0401.20.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.00;1701900;0401.40.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.00;1701900;0402.21.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.00;1701900;0402.29.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.00;1701900;0402.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0401.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0401.40.2;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0401.50;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0402.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0402.21.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0402.29.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0402.29.30;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.01;1701901;0402.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.02;1701902;0401.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.03;1701903;0401.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.03;1701903;0401.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.03;1701903;0401.50;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.03;1701903;0402.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.019.03;1701903;0402.29.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.020.00;1702000;0402.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.020.01;1702001;0402.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.021.00;1702100;403;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.021.01;1702101;403;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.022.00;1702200;0403.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.023.00;1702300;406;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.023.01;1702301;406;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.00;1702400;406;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.01;1702401;0406.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.02;1702402;0406.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.03;1702403;0406.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.04;1702404;0406.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.024.05;1702405;0406.10.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.025.00;1702500;0405.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.025.01;1702501;0405.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.025.02;1702502;0405.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.026.00;1702600;1517.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.027.00;1702700;1517.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.027.01;1702701;1517.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.027.02;1702702;1517.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.028.00;1702800;1516.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.028.01;1702801;1516.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.029.00;1702900;1901.90.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.030.00;1703000;1904.10.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.030.00;1703000;1904.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.031.00;1703100;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.031.01;1703101;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.031.02;1703102;1905.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.032.00;1703200;2005.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.032.00;1703200;2005.9;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.033.00;1703300;2008.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.033.01;1703301;2008.1;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.034.00;1703400;2103.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.035.00;1703500;2103.90.21;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.035.00;1703500;2103.90.91;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.036.00;1703600;2103.10.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.037.00;1703700;2103.30.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.038.00;1703800;2103.30.21;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.039.00;1703900;2103.90.11;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.040.00;1704000;2002;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.041.00;1704100;2103.20.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.042.00;1704200;1704.90.90;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.042.00;1704200;1904.20.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.042.00;1704200;1904.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.043.00;1704300;1806.31.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.043.00;1704300;1806.32.20;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.043.00;1704300;1806.90.00;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.00;1704400;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.01;1704401;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.02;1704402;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.03;1704403;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.04;1704404;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.05;1704405;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.06;1704406;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.07;1704407;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
17.044.08;1704408;1101.00.10;CONFAZ_CV142_18;TABELASFISCAIS_SNAPSHOT;2026-08-10T11:41:31.190Z
